week,state,state_name,disease,cases,incidence_per_capita
194849,IN,INDIANA,PERTUSSIS,11,0.28
194849,KS,KANSAS,PERTUSSIS,6,0.32
194849,KY,KENTUCKY,PERTUSSIS,14,0.5
194849,LA,LOUISIANA,PERTUSSIS,3,0.12
194849,MA,MASSACHUSETTS,PERTUSSIS,65,1.39
194849,MD,MARYLAND,PERTUSSIS,29,1.28
194849,ME,MAINE,PERTUSSIS,18,2.05
194849,MI,MICHIGAN,PERTUSSIS,18,0.29
194849,MN,MINNESOTA,PERTUSSIS,4,0.14
194849,MO,MISSOURI,PERTUSSIS,11,0.29
194849,MS,MISSISSIPPI,PERTUSSIS,6,0.29
194849,NC,NORTH CAROLINA,PERTUSSIS,8,0.21
194849,ND,NORTH DAKOTA,PERTUSSIS,3,0.52
194849,NH,NEW HAMPSHIRE,PERTUSSIS,1,0.19
194849,NJ,NEW JERSEY,PERTUSSIS,82,1.72
194849,NM,NEW MEXICO,PERTUSSIS,1,0.17
194849,NY,NEW YORK,PERTUSSIS,177,1.22
194849,OH,OHIO,PERTUSSIS,36,0.46
194849,OK,OKLAHOMA,PERTUSSIS,6,0.29
194849,OR,OREGON,PERTUSSIS,9,0.64
194849,PA,PENNSYLVANIA,PERTUSSIS,144,1.4
194849,RI,RHODE ISLAND,PERTUSSIS,5,0.64
194849,SC,SOUTH CAROLINA,PERTUSSIS,11,0.55
194849,TN,TENNESSEE,PERTUSSIS,26,0.81
194849,TX,TEXAS,PERTUSSIS,85,1.11
194849,UT,UTAH,PERTUSSIS,7,1.07
194849,VA,VIRGINIA,PERTUSSIS,54,1.68
194849,WA,WASHINGTON,PERTUSSIS,11,0.49
194849,WI,WISCONSIN,PERTUSSIS,46,1.39
194849,WV,WEST VIRGINIA,PERTUSSIS,14,0.74
194849,WY,WYOMING,PERTUSSIS,1,0.37
194850,AL,ALABAMA,PERTUSSIS,10,0.34
194850,AR,ARKANSAS,PERTUSSIS,14,0.77
194850,AZ,ARIZONA,PERTUSSIS,8,1.16
194850,CA,CALIFORNIA,PERTUSSIS,45,0.45
194850,CT,CONNECTICUT,PERTUSSIS,2,0.1
194850,DC,DISTRICT OF COLUMBIA,PERTUSSIS,2,0.24
194850,FL,FLORIDA,PERTUSSIS,4,0.16
194850,GA,GEORGIA,PERTUSSIS,3,0.09
194850,IA,IOWA,PERTUSSIS,4,0.16
194850,ID,IDAHO,PERTUSSIS,1,0.18
194850,IL,ILLINOIS,PERTUSSIS,10,0.12
194850,IN,INDIANA,PERTUSSIS,22,0.57
194850,KS,KANSAS,PERTUSSIS,4,0.21
194850,KY,KENTUCKY,PERTUSSIS,18,0.64
194850,LA,LOUISIANA,PERTUSSIS,1,0.04
194850,MA,MASSACHUSETTS,PERTUSSIS,112,2.4
194850,MD,MARYLAND,PERTUSSIS,16,0.7
194850,ME,MAINE,PERTUSSIS,9,1.03
194850,MI,MICHIGAN,PERTUSSIS,39,0.63
194850,MN,MINNESOTA,PERTUSSIS,9,0.31
194850,MO,MISSOURI,PERTUSSIS,4,0.1
194850,MT,MONTANA,PERTUSSIS,1,0.18
194850,NC,NORTH CAROLINA,PERTUSSIS,15,0.39
194850,NJ,NEW JERSEY,PERTUSSIS,37,0.78
194850,NM,NEW MEXICO,PERTUSSIS,3,0.5
194850,NY,NEW YORK,PERTUSSIS,125,0.86
194850,OH,OHIO,PERTUSSIS,42,0.53
194850,OR,OREGON,PERTUSSIS,8,0.57
194850,PA,PENNSYLVANIA,PERTUSSIS,98,0.95
194850,RI,RHODE ISLAND,PERTUSSIS,7,0.89
194850,SC,SOUTH CAROLINA,PERTUSSIS,16,0.8
194850,TN,TENNESSEE,PERTUSSIS,4,0.12
194850,TX,TEXAS,PERTUSSIS,85,1.11
194850,UT,UTAH,PERTUSSIS,18,2.76
194850,VA,VIRGINIA,PERTUSSIS,22,0.69
194850,VT,VERMONT,PERTUSSIS,26,7.24
194850,WA,WASHINGTON,PERTUSSIS,14,0.62
194850,WI,WISCONSIN,PERTUSSIS,26,0.78
194850,WV,WEST VIRGINIA,PERTUSSIS,10,0.53
194850,WY,WYOMING,PERTUSSIS,2,0.74
194851,AL,ALABAMA,PERTUSSIS,5,0.17
194851,AZ,ARIZONA,PERTUSSIS,6,0.87
194851,CA,CALIFORNIA,PERTUSSIS,21,0.21
194851,CO,COLORADO,PERTUSSIS,5,0.4
194851,CT,CONNECTICUT,PERTUSSIS,2,0.1
194851,IA,IOWA,PERTUSSIS,3,0.12
194851,IL,ILLINOIS,PERTUSSIS,18,0.21
194851,IN,INDIANA,PERTUSSIS,3,0.08
194851,KS,KANSAS,PERTUSSIS,53,2.8
194851,KY,KENTUCKY,PERTUSSIS,3,0.11
194851,MA,MASSACHUSETTS,PERTUSSIS,56,1.2
194851,MD,MARYLAND,PERTUSSIS,9,0.4
194851,ME,MAINE,PERTUSSIS,30,3.42
194851,MI,MICHIGAN,PERTUSSIS,27,0.43
194851,MN,MINNESOTA,PERTUSSIS,10,0.35
194851,MO,MISSOURI,PERTUSSIS,1,0.03
194851,MS,MISSISSIPPI,PERTUSSIS,1,0.05
194851,MT,MONTANA,PERTUSSIS,1,0.18
194851,NC,NORTH CAROLINA,PERTUSSIS,9,0.23
194851,NJ,NEW JERSEY,PERTUSSIS,17,0.36
194851,NY,NEW YORK,PERTUSSIS,70,0.48
194851,OH,OHIO,PERTUSSIS,33,0.42
194851,OK,OKLAHOMA,PERTUSSIS,1,0.05
194851,OR,OREGON,PERTUSSIS,15,1.07
194851,PA,PENNSYLVANIA,PERTUSSIS,65,0.63
194851,RI,RHODE ISLAND,PERTUSSIS,1,0.13
194851,SC,SOUTH CAROLINA,PERTUSSIS,2,0.1
194851,TN,TENNESSEE,PERTUSSIS,1,0.03
194851,TX,TEXAS,PERTUSSIS,60,0.79
194851,UT,UTAH,PERTUSSIS,3,0.46
194851,VA,VIRGINIA,PERTUSSIS,13,0.41
194851,VT,VERMONT,PERTUSSIS,9,2.51
194851,WA,WASHINGTON,PERTUSSIS,12,0.53
194851,WI,WISCONSIN,PERTUSSIS,15,0.45
194851,WV,WEST VIRGINIA,PERTUSSIS,2,0.11
194851,WY,WYOMING,PERTUSSIS,3,1.12
194852,AL,ALABAMA,PERTUSSIS,12,0.4
194852,AR,ARKANSAS,PERTUSSIS,6,0.33
194852,AZ,ARIZONA,PERTUSSIS,6,0.87
194852,CA,CALIFORNIA,PERTUSSIS,17,0.17
194852,CO,COLORADO,PERTUSSIS,8,0.63
194852,CT,CONNECTICUT,PERTUSSIS,3,0.15
194852,DC,DISTRICT OF COLUMBIA,PERTUSSIS,2,0.24
194852,FL,FLORIDA,PERTUSSIS,2,0.08
194852,IA,IOWA,PERTUSSIS,3,0.12
194852,ID,IDAHO,PERTUSSIS,5,0.91
194852,IL,ILLINOIS,PERTUSSIS,19,0.22
194852,IN,INDIANA,PERTUSSIS,4,0.1
194852,KS,KANSAS,PERTUSSIS,9,0.48
194852,KY,KENTUCKY,PERTUSSIS,12,0.43
194852,MA,MASSACHUSETTS,PERTUSSIS,67,1.43
194852,MD,MARYLAND,PERTUSSIS,9,0.4
194852,ME,MAINE,PERTUSSIS,5,0.57
194852,MI,MICHIGAN,PERTUSSIS,28,0.45
194852,MO,MISSOURI,PERTUSSIS,7,0.18
194852,MS,MISSISSIPPI,PERTUSSIS,8,0.39
194852,NC,NORTH CAROLINA,PERTUSSIS,25,0.65
194852,ND,NORTH DAKOTA,PERTUSSIS,2,0.34
194852,NJ,NEW JERSEY,PERTUSSIS,27,0.57
194852,NY,NEW YORK,PERTUSSIS,89,0.61
194852,OH,OHIO,PERTUSSIS,41,0.52
194852,OK,OKLAHOMA,PERTUSSIS,4,0.19
194852,OR,OREGON,PERTUSSIS,9,0.64
194852,PA,PENNSYLVANIA,PERTUSSIS,46,0.45
194852,RI,RHODE ISLAND,PERTUSSIS,4,0.51
194852,SC,SOUTH CAROLINA,PERTUSSIS,19,0.95
194852,TN,TENNESSEE,PERTUSSIS,9,0.28
194852,TX,TEXAS,PERTUSSIS,62,0.81
194852,UT,UTAH,PERTUSSIS,4,0.61
194852,VA,VIRGINIA,PERTUSSIS,18,0.56
194852,VT,VERMONT,PERTUSSIS,3,0.84
194852,WA,WASHINGTON,PERTUSSIS,1,0.04
194852,WI,WISCONSIN,PERTUSSIS,19,0.57
194852,WV,WEST VIRGINIA,PERTUSSIS,5,0.26
194901,AL,ALABAMA,PERTUSSIS,4,0.13
194901,AR,ARKANSAS,PERTUSSIS,14,0.76
194901,AZ,ARIZONA,PERTUSSIS,5,0.7
194901,CA,CALIFORNIA,PERTUSSIS,50,0.48
194901,CO,COLORADO,PERTUSSIS,24,1.85
194901,CT,CONNECTICUT,PERTUSSIS,8,0.39
194901,DC,DISTRICT OF COLUMBIA,PERTUSSIS,3,0.37
194901,FL,FLORIDA,PERTUSSIS,14,0.52
194901,GA,GEORGIA,PERTUSSIS,2,0.06
194901,IA,IOWA,PERTUSSIS,2,0.08
194901,IL,ILLINOIS,PERTUSSIS,43,0.5
194901,IN,INDIANA,PERTUSSIS,14,0.35
194901,KS,KANSAS,PERTUSSIS,4,0.21
194901,KY,KENTUCKY,PERTUSSIS,18,0.63
194901,MA,MASSACHUSETTS,PERTUSSIS,75,1.58
194901,MD,MARYLAND,PERTUSSIS,9,0.39
194901,ME,MAINE,PERTUSSIS,8,0.89
194901,MI,MICHIGAN,PERTUSSIS,12,0.19
194901,MN,MINNESOTA,PERTUSSIS,5,0.17
194901,MO,MISSOURI,PERTUSSIS,2,0.05
194901,MS,MISSISSIPPI,PERTUSSIS,8,0.38
194901,NC,NORTH CAROLINA,PERTUSSIS,19,0.49
194901,ND,NORTH DAKOTA,PERTUSSIS,1,0.17
194901,NE,NEBRASKA,PERTUSSIS,3,0.23
194901,NH,NEW HAMPSHIRE,PERTUSSIS,14,2.63
194901,NJ,NEW JERSEY,PERTUSSIS,50,1.02
194901,NY,NEW YORK,PERTUSSIS,156,1.05
194901,OH,OHIO,PERTUSSIS,25,0.31
194901,OK,OKLAHOMA,PERTUSSIS,3,0.14
194901,OR,OREGON,PERTUSSIS,19,1.33
194901,PA,PENNSYLVANIA,PERTUSSIS,55,0.53
194901,RI,RHODE ISLAND,PERTUSSIS,1,0.12
194901,SC,SOUTH CAROLINA,PERTUSSIS,25,1.23
194901,TN,TENNESSEE,PERTUSSIS,6,0.19
194901,TX,TEXAS,PERTUSSIS,98,1.29
194901,UT,UTAH,PERTUSSIS,8,1.19
194901,VA,VIRGINIA,PERTUSSIS,30,0.91
194901,VT,VERMONT,PERTUSSIS,30,8.13
194901,WA,WASHINGTON,PERTUSSIS,7,0.31
194901,WI,WISCONSIN,PERTUSSIS,23,0.68
194901,WV,WEST VIRGINIA,PERTUSSIS,24,1.24
194901,WY,WYOMING,PERTUSSIS,1,0.36
194902,AL,ALABAMA,PERTUSSIS,5,0.17
194902,AR,ARKANSAS,PERTUSSIS,9,0.49
194902,AZ,ARIZONA,PERTUSSIS,13,1.82
194902,CA,CALIFORNIA,PERTUSSIS,54,0.52
194902,CO,COLORADO,PERTUSSIS,16,1.24
194902,CT,CONNECTICUT,PERTUSSIS,9,0.44
194902,DC,DISTRICT OF COLUMBIA,PERTUSSIS,2,0.25
194902,FL,FLORIDA,PERTUSSIS,6,0.22
194902,GA,GEORGIA,PERTUSSIS,2,0.06
194902,IA,IOWA,PERTUSSIS,9,0.35
194902,ID,IDAHO,PERTUSSIS,2,0.35
194902,IL,ILLINOIS,PERTUSSIS,18,0.21
194902,IN,INDIANA,PERTUSSIS,14,0.35
194902,KS,KANSAS,PERTUSSIS,3,0.16
194902,KY,KENTUCKY,PERTUSSIS,21,0.74
194902,LA,LOUISIANA,PERTUSSIS,1,0.04
194902,MA,MASSACHUSETTS,PERTUSSIS,79,1.67
194902,MD,MARYLAND,PERTUSSIS,19,0.82
194902,ME,MAINE,PERTUSSIS,6,0.66
194902,MI,MICHIGAN,PERTUSSIS,44,0.69
194902,MN,MINNESOTA,PERTUSSIS,2,0.07
194902,MO,MISSOURI,PERTUSSIS,7,0.18
194902,MS,MISSISSIPPI,PERTUSSIS,12,0.58
194902,MT,MONTANA,PERTUSSIS,2,0.35
194902,NC,NORTH CAROLINA,PERTUSSIS,36,0.92
194902,ND,NORTH DAKOTA,PERTUSSIS,1,0.17
194902,NE,NEBRASKA,PERTUSSIS,7,0.54
194902,NJ,NEW JERSEY,PERTUSSIS,63,1.29
194902,NM,NEW MEXICO,PERTUSSIS,13,2.02
194902,NY,NEW YORK,PERTUSSIS,148,0.99
194902,OH,OHIO,PERTUSSIS,41,0.51
194902,OR,OREGON,PERTUSSIS,18,1.26
194902,PA,PENNSYLVANIA,PERTUSSIS,73,0.7
194902,RI,RHODE ISLAND,PERTUSSIS,2,0.25
194902,SC,SOUTH CAROLINA,PERTUSSIS,15,0.74
194902,TN,TENNESSEE,PERTUSSIS,25,0.77
194902,TX,TEXAS,PERTUSSIS,110,1.44
194902,UT,UTAH,PERTUSSIS,4,0.6
194902,VA,VIRGINIA,PERTUSSIS,40,1.22
194902,VT,VERMONT,PERTUSSIS,23,6.23
194902,WA,WASHINGTON,PERTUSSIS,15,0.65
194902,WI,WISCONSIN,PERTUSSIS,61,1.8
194902,WV,WEST VIRGINIA,PERTUSSIS,12,0.62
194903,AL,ALABAMA,PERTUSSIS,7,0.23
194903,AR,ARKANSAS,PERTUSSIS,15,0.81
194903,AZ,ARIZONA,PERTUSSIS,8,1.12
194903,CA,CALIFORNIA,PERTUSSIS,59,0.57
194903,CO,COLORADO,PERTUSSIS,15,1.16
194903,CT,CONNECTICUT,PERTUSSIS,6,0.3
194903,DC,DISTRICT OF COLUMBIA,PERTUSSIS,4,0.5
194903,FL,FLORIDA,PERTUSSIS,13,0.49
194903,IA,IOWA,PERTUSSIS,2,0.08
194903,ID,IDAHO,PERTUSSIS,2,0.35
194903,IL,ILLINOIS,PERTUSSIS,37,0.43
194903,IN,INDIANA,PERTUSSIS,16,0.4
194903,KS,KANSAS,PERTUSSIS,8,0.42
194903,KY,KENTUCKY,PERTUSSIS,17,0.6
194903,LA,LOUISIANA,PERTUSSIS,1,0.04
194903,MA,MASSACHUSETTS,PERTUSSIS,74,1.56
194903,MD,MARYLAND,PERTUSSIS,16,0.69
194903,ME,MAINE,PERTUSSIS,4,0.44
194903,MI,MICHIGAN,PERTUSSIS,37,0.58
194903,MN,MINNESOTA,PERTUSSIS,3,0.1
194903,MO,MISSOURI,PERTUSSIS,6,0.15
194903,MS,MISSISSIPPI,PERTUSSIS,6,0.29
194903,MT,MONTANA,PERTUSSIS,4,0.7
194903,NC,NORTH CAROLINA,PERTUSSIS,16,0.41
194903,ND,NORTH DAKOTA,PERTUSSIS,6,1.01
194903,NE,NEBRASKA,PERTUSSIS,8,0.61
194903,NJ,NEW JERSEY,PERTUSSIS,78,1.6
194903,NM,NEW MEXICO,PERTUSSIS,3,0.47
194903,NY,NEW YORK,PERTUSSIS,163,1.09
194903,OH,OHIO,PERTUSSIS,34,0.43
194903,OK,OKLAHOMA,PERTUSSIS,3,0.14
194903,OR,OREGON,PERTUSSIS,19,1.33
194903,PA,PENNSYLVANIA,PERTUSSIS,70,0.67
194903,RI,RHODE ISLAND,PERTUSSIS,14,1.75
194903,SC,SOUTH CAROLINA,PERTUSSIS,26,1.28
194903,TN,TENNESSEE,PERTUSSIS,20,0.62
194903,TX,TEXAS,PERTUSSIS,97,1.27
194903,UT,UTAH,PERTUSSIS,7,1.04
194903,VA,VIRGINIA,PERTUSSIS,22,0.67
194903,VT,VERMONT,PERTUSSIS,34,9.21
194903,WA,WASHINGTON,PERTUSSIS,7,0.31
194903,WI,WISCONSIN,PERTUSSIS,20,0.59
194903,WV,WEST VIRGINIA,PERTUSSIS,10,0.52
194904,AL,ALABAMA,PERTUSSIS,52,1.73
194904,AR,ARKANSAS,PERTUSSIS,1,0.05
194904,AZ,ARIZONA,PERTUSSIS,20,2.8
194904,CA,CALIFORNIA,PERTUSSIS,52,0.5
194904,CO,COLORADO,PERTUSSIS,6,0.46
194904,CT,CONNECTICUT,PERTUSSIS,14,0.69
194904,DC,DISTRICT OF COLUMBIA,PERTUSSIS,5,0.62
194904,DE,DELAWARE,PERTUSSIS,1,0.32
194904,FL,FLORIDA,PERTUSSIS,12,0.45
194904,GA,GEORGIA,PERTUSSIS,1,0.03
194904,IA,IOWA,PERTUSSIS,4,0.16
194904,ID,IDAHO,PERTUSSIS,2,0.35
194904,IL,ILLINOIS,PERTUSSIS,41,0.47
194904,IN,INDIANA,PERTUSSIS,30,0.76
194904,KS,KANSAS,PERTUSSIS,2,0.1
194904,KY,KENTUCKY,PERTUSSIS,154,5.41
194904,LA,LOUISIANA,PERTUSSIS,4,0.15
194904,MA,MASSACHUSETTS,PERTUSSIS,67,1.41
194904,MD,MARYLAND,PERTUSSIS,4,0.17
194904,ME,MAINE,PERTUSSIS,10,1.11
194904,MI,MICHIGAN,PERTUSSIS,57,0.9
194904,MN,MINNESOTA,PERTUSSIS,3,0.1
194904,MO,MISSOURI,PERTUSSIS,5,0.13
194904,MS,MISSISSIPPI,PERTUSSIS,8,0.38
194904,NC,NORTH CAROLINA,PERTUSSIS,25,0.64
194904,ND,NORTH DAKOTA,PERTUSSIS,4,0.67
194904,NH,NEW HAMPSHIRE,PERTUSSIS,2,0.38
194904,NJ,NEW JERSEY,PERTUSSIS,64,1.31
194904,NM,NEW MEXICO,PERTUSSIS,3,0.47
194904,NY,NEW YORK,PERTUSSIS,154,1.03
194904,OH,OHIO,PERTUSSIS,41,0.51
194904,OR,OREGON,PERTUSSIS,20,1.4
194904,PA,PENNSYLVANIA,PERTUSSIS,74,0.71
194904,RI,RHODE ISLAND,PERTUSSIS,4,0.5
194904,SC,SOUTH CAROLINA,PERTUSSIS,36,1.77
194904,SD,SOUTH DAKOTA,PERTUSSIS,4,0.63
194904,TN,TENNESSEE,PERTUSSIS,3,0.09
194904,TX,TEXAS,PERTUSSIS,85,1.12
194904,UT,UTAH,PERTUSSIS,20,2.98
194904,VA,VIRGINIA,PERTUSSIS,20,0.61
194904,VT,VERMONT,PERTUSSIS,10,2.71
194904,WA,WASHINGTON,PERTUSSIS,25,1.09
194904,WI,WISCONSIN,PERTUSSIS,52,1.53
194904,WV,WEST VIRGINIA,PERTUSSIS,6,0.31
194905,AL,ALABAMA,PERTUSSIS,2,0.07
194905,AR,ARKANSAS,PERTUSSIS,16,0.87
194905,AZ,ARIZONA,PERTUSSIS,10,1.4
194905,CA,CALIFORNIA,PERTUSSIS,82,0.79
194905,CO,COLORADO,PERTUSSIS,9,0.69
194905,CT,CONNECTICUT,PERTUSSIS,8,0.39
194905,DC,DISTRICT OF COLUMBIA,PERTUSSIS,4,0.5
194905,DE,DELAWARE,PERTUSSIS,1,0.32
194905,FL,FLORIDA,PERTUSSIS,5,0.19
194905,GA,GEORGIA,PERTUSSIS,2,0.06
194905,IA,IOWA,PERTUSSIS,5,0.19
194905,IL,ILLINOIS,PERTUSSIS,38,0.44
194905,IN,INDIANA,PERTUSSIS,41,1.04
194905,KS,KANSAS,PERTUSSIS,5,0.26
194905,KY,KENTUCKY,PERTUSSIS,59,2.07
194905,LA,LOUISIANA,PERTUSSIS,2,0.08
194905,MA,MASSACHUSETTS,PERTUSSIS,65,1.37
194905,MD,MARYLAND,PERTUSSIS,12,0.52
194905,ME,MAINE,PERTUSSIS,4,0.44
194905,MI,MICHIGAN,PERTUSSIS,40,0.63
194905,MO,MISSOURI,PERTUSSIS,4,0.1
194905,MS,MISSISSIPPI,PERTUSSIS,5,0.24
194905,MT,MONTANA,PERTUSSIS,1,0.18
194905,NC,NORTH CAROLINA,PERTUSSIS,45,1.15
194905,ND,NORTH DAKOTA,PERTUSSIS,10,1.68
194905,NH,NEW HAMPSHIRE,PERTUSSIS,4,0.75
194905,NJ,NEW JERSEY,PERTUSSIS,39,0.8
194905,NY,NEW YORK,PERTUSSIS,160,1.07
194905,OH,OHIO,PERTUSSIS,69,0.87
194905,OK,OKLAHOMA,PERTUSSIS,12,0.57
194905,OR,OREGON,PERTUSSIS,26,1.82
194905,PA,PENNSYLVANIA,PERTUSSIS,76,0.73
194905,SC,SOUTH CAROLINA,PERTUSSIS,29,1.43
194905,TN,TENNESSEE,PERTUSSIS,10,0.31
194905,TX,TEXAS,PERTUSSIS,150,1.97
194905,UT,UTAH,PERTUSSIS,5,0.75
194905,VA,VIRGINIA,PERTUSSIS,25,0.76
194905,VT,VERMONT,PERTUSSIS,10,2.71
194905,WA,WASHINGTON,PERTUSSIS,16,0.7
194905,WV,WEST VIRGINIA,PERTUSSIS,17,0.88
194905,WY,WYOMING,PERTUSSIS,1,0.36
194906,AL,ALABAMA,PERTUSSIS,5,0.17
194906,AR,ARKANSAS,PERTUSSIS,11,0.6
194906,AZ,ARIZONA,PERTUSSIS,13,1.82
194906,CA,CALIFORNIA,PERTUSSIS,72,0.7
194906,CO,COLORADO,PERTUSSIS,13,1
194906,CT,CONNECTICUT,PERTUSSIS,3,0.15
194906,DC,DISTRICT OF COLUMBIA,PERTUSSIS,10,1.24
194906,DE,DELAWARE,PERTUSSIS,1,0.32
194906,FL,FLORIDA,PERTUSSIS,11,0.41
194906,GA,GEORGIA,PERTUSSIS,4,0.12
194906,IA,IOWA,PERTUSSIS,5,0.19
194906,IL,ILLINOIS,PERTUSSIS,29,0.33
194906,IN,INDIANA,PERTUSSIS,21,0.53
194906,KS,KANSAS,PERTUSSIS,7,0.36
194906,KY,KENTUCKY,PERTUSSIS,57,2
194906,LA,LOUISIANA,PERTUSSIS,1,0.04
194906,MA,MASSACHUSETTS,PERTUSSIS,71,1.5
194906,MD,MARYLAND,PERTUSSIS,6,0.26
194906,ME,MAINE,PERTUSSIS,5,0.55
194906,MI,MICHIGAN,PERTUSSIS,46,0.73
194906,MN,MINNESOTA,PERTUSSIS,2,0.07
194906,MO,MISSOURI,PERTUSSIS,7,0.18
194906,MS,MISSISSIPPI,PERTUSSIS,1,0.05
194906,NC,NORTH CAROLINA,PERTUSSIS,30,0.77
194906,ND,NORTH DAKOTA,PERTUSSIS,9,1.51
194906,NJ,NEW JERSEY,PERTUSSIS,36,0.74
194906,NY,NEW YORK,PERTUSSIS,126,0.85
194906,OH,OHIO,PERTUSSIS,62,0.78
194906,OK,OKLAHOMA,PERTUSSIS,4,0.19
194906,OR,OREGON,PERTUSSIS,17,1.19
194906,PA,PENNSYLVANIA,PERTUSSIS,92,0.89
194906,RI,RHODE ISLAND,PERTUSSIS,4,0.5
194906,SC,SOUTH CAROLINA,PERTUSSIS,21,1.03
194906,SD,SOUTH DAKOTA,PERTUSSIS,2,0.32
194906,TN,TENNESSEE,PERTUSSIS,19,0.59
194906,TX,TEXAS,PERTUSSIS,179,2.35
194906,UT,UTAH,PERTUSSIS,6,0.89
194906,VA,VIRGINIA,PERTUSSIS,40,1.22
194906,VT,VERMONT,PERTUSSIS,3,0.81
194906,WI,WISCONSIN,PERTUSSIS,57,1.68
194906,WV,WEST VIRGINIA,PERTUSSIS,13,0.67
194907,AL,ALABAMA,PERTUSSIS,12,0.4
194907,AR,ARKANSAS,PERTUSSIS,5,0.27
194907,AZ,ARIZONA,PERTUSSIS,10,1.4
194907,CA,CALIFORNIA,PERTUSSIS,8,0.08
194907,CO,COLORADO,PERTUSSIS,8,0.62
194907,CT,CONNECTICUT,PERTUSSIS,3,0.15
194907,DC,DISTRICT OF COLUMBIA,PERTUSSIS,1,0.12
194907,DE,DELAWARE,PERTUSSIS,4,1.27
194907,FL,FLORIDA,PERTUSSIS,12,0.45
194907,GA,GEORGIA,PERTUSSIS,1,0.03
194907,IA,IOWA,PERTUSSIS,5,0.19
194907,ID,IDAHO,PERTUSSIS,2,0.35
194907,IL,ILLINOIS,PERTUSSIS,44,0.51
194907,IN,INDIANA,PERTUSSIS,8,0.2
194907,KS,KANSAS,PERTUSSIS,5,0.26
194907,KY,KENTUCKY,PERTUSSIS,26,0.91
194907,LA,LOUISIANA,PERTUSSIS,2,0.08
194907,MA,MASSACHUSETTS,PERTUSSIS,65,1.37
194907,MD,MARYLAND,PERTUSSIS,4,0.17
194907,ME,MAINE,PERTUSSIS,6,0.66
194907,MI,MICHIGAN,PERTUSSIS,46,0.73
194907,MN,MINNESOTA,PERTUSSIS,2,0.07
194907,MO,MISSOURI,PERTUSSIS,1,0.03
194907,MS,MISSISSIPPI,PERTUSSIS,13,0.62
194907,MT,MONTANA,PERTUSSIS,3,0.53
194907,NC,NORTH CAROLINA,PERTUSSIS,15,0.38
194907,ND,NORTH DAKOTA,PERTUSSIS,4,0.67
194907,NE,NEBRASKA,PERTUSSIS,15,1.15
194907,NJ,NEW JERSEY,PERTUSSIS,52,1.06
194907,NM,NEW MEXICO,PERTUSSIS,3,0.47
194907,NY,NEW YORK,PERTUSSIS,130,0.87
194907,OH,OHIO,PERTUSSIS,41,0.51
194907,OK,OKLAHOMA,PERTUSSIS,5,0.24
194907,OR,OREGON,PERTUSSIS,16,1.12
194907,PA,PENNSYLVANIA,PERTUSSIS,74,0.71
194907,RI,RHODE ISLAND,PERTUSSIS,2,0.25
194907,SC,SOUTH CAROLINA,PERTUSSIS,26,1.28
194907,TN,TENNESSEE,PERTUSSIS,9,0.28
194907,TX,TEXAS,PERTUSSIS,130,1.71
194907,UT,UTAH,PERTUSSIS,18,2.68
194907,VA,VIRGINIA,PERTUSSIS,8,0.24
194907,VT,VERMONT,PERTUSSIS,8,2.17
194907,WA,WASHINGTON,PERTUSSIS,8,0.35
194907,WI,WISCONSIN,PERTUSSIS,39,1.15
194907,WV,WEST VIRGINIA,PERTUSSIS,76,3.94
194907,WY,WYOMING,PERTUSSIS,1,0.36
194908,AL,ALABAMA,PERTUSSIS,11,0.37
194908,AR,ARKANSAS,PERTUSSIS,10,0.54
194908,AZ,ARIZONA,PERTUSSIS,17,2.38
194908,CA,CALIFORNIA,PERTUSSIS,38,0.37
194908,CO,COLORADO,PERTUSSIS,3,0.23
194908,CT,CONNECTICUT,PERTUSSIS,6,0.3
194908,DC,DISTRICT OF COLUMBIA,PERTUSSIS,2,0.25
194908,DE,DELAWARE,PERTUSSIS,1,0.32
194908,FL,FLORIDA,PERTUSSIS,2,0.07
194908,GA,GEORGIA,PERTUSSIS,7,0.21
194908,IA,IOWA,PERTUSSIS,4,0.16
194908,ID,IDAHO,PERTUSSIS,4,0.7
194908,IL,ILLINOIS,PERTUSSIS,28,0.32
194908,IN,INDIANA,PERTUSSIS,42,1.06
194908,KS,KANSAS,PERTUSSIS,2,0.1
194908,KY,KENTUCKY,PERTUSSIS,22,0.77
194908,LA,LOUISIANA,PERTUSSIS,2,0.08
194908,MA,MASSACHUSETTS,PERTUSSIS,52,1.1
194908,MD,MARYLAND,PERTUSSIS,10,0.43
194908,ME,MAINE,PERTUSSIS,4,0.44
194908,MI,MICHIGAN,PERTUSSIS,42,0.66
194908,MN,MINNESOTA,PERTUSSIS,1,0.03
194908,MO,MISSOURI,PERTUSSIS,5,0.13
194908,MS,MISSISSIPPI,PERTUSSIS,9,0.43
194908,NC,NORTH CAROLINA,PERTUSSIS,13,0.33
194908,ND,NORTH DAKOTA,PERTUSSIS,3,0.5
194908,NE,NEBRASKA,PERTUSSIS,3,0.23
194908,NH,NEW HAMPSHIRE,PERTUSSIS,4,0.75
194908,NJ,NEW JERSEY,PERTUSSIS,42,0.86
194908,NM,NEW MEXICO,PERTUSSIS,2,0.31
194908,NY,NEW YORK,PERTUSSIS,119,0.8
194908,OH,OHIO,PERTUSSIS,65,0.82
194908,OK,OKLAHOMA,PERTUSSIS,2,0.1
194908,OR,OREGON,PERTUSSIS,13,0.91
194908,PA,PENNSYLVANIA,PERTUSSIS,53,0.51
