week,state,state_name,disease,cases,incidence_per_capita
197441,AR,ARKANSAS,MUMPS,2,0.09
197441,CA,CALIFORNIA,MUMPS,27,0.13
197441,CO,COLORADO,MUMPS,6,0.23
197441,CT,CONNECTICUT,MUMPS,29,0.94
197441,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197441,DE,DELAWARE,MUMPS,1,0.17
197441,FL,FLORIDA,MUMPS,12,0.14
197441,GA,GEORGIA,MUMPS,0,0
197441,HI,HAWAII,MUMPS,4,0.45
197441,IA,IOWA,MUMPS,41,1.42
197441,ID,IDAHO,MUMPS,0,0
197441,IL,ILLINOIS,MUMPS,39,0.35
197441,IN,INDIANA,MUMPS,0,0
197441,KS,KANSAS,MUMPS,14,0.61
197441,KY,KENTUCKY,MUMPS,4,0.12
197441,LA,LOUISIANA,MUMPS,2,0.05
197441,MA,MASSACHUSETTS,MUMPS,9,0.16
197441,MD,MARYLAND,MUMPS,2,0.05
197441,ME,MAINE,MUMPS,0,0
197441,MI,MICHIGAN,MUMPS,55,0.6
197441,MN,MINNESOTA,MUMPS,0,0
197441,MO,MISSOURI,MUMPS,3,0.06
197441,MS,MISSISSIPPI,MUMPS,0,0
197441,MT,MONTANA,MUMPS,0,0
197441,ND,NORTH DAKOTA,MUMPS,6,0.94
197441,NE,NEBRASKA,MUMPS,0,0
197441,NH,NEW HAMPSHIRE,MUMPS,0,0
197441,NJ,NEW JERSEY,MUMPS,7,0.1
197441,NM,NEW MEXICO,MUMPS,0,0
197441,NV,NEVADA,MUMPS,0,0
197441,NY,NEW YORK,MUMPS,17,0.09
197441,OH,OHIO,MUMPS,20,0.19
197441,OK,OKLAHOMA,MUMPS,0,0
197441,OR,OREGON,MUMPS,7,0.3
197441,PA,PENNSYLVANIA,MUMPS,7,0.06
197441,RI,RHODE ISLAND,MUMPS,6,0.64
197441,SC,SOUTH CAROLINA,MUMPS,0,0
197441,SD,SOUTH DAKOTA,MUMPS,0,0
197441,TN,TENNESSEE,MUMPS,15,0.35
197441,TX,TEXAS,MUMPS,37,0.29
197441,UT,UTAH,MUMPS,40,3.24
197441,VA,VIRGINIA,MUMPS,6,0.12
197441,VT,VERMONT,MUMPS,0,0
197441,WA,WASHINGTON,MUMPS,16,0.44
197441,WI,WISCONSIN,MUMPS,52,1.14
197441,WV,WEST VIRGINIA,MUMPS,9,0.49
197441,WY,WYOMING,MUMPS,0,0
197442,AK,ALASKA,MUMPS,1,0.27
197442,AL,ALABAMA,MUMPS,6,0.16
197442,AR,ARKANSAS,MUMPS,1,0.05
197442,CA,CALIFORNIA,MUMPS,24,0.11
197442,CO,COLORADO,MUMPS,0,0
197442,CT,CONNECTICUT,MUMPS,1,0.03
197442,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197442,DE,DELAWARE,MUMPS,0,0
197442,FL,FLORIDA,MUMPS,13,0.15
197442,GA,GEORGIA,MUMPS,0,0
197442,HI,HAWAII,MUMPS,1,0.11
197442,IA,IOWA,MUMPS,13,0.45
197442,ID,IDAHO,MUMPS,0,0
197442,IL,ILLINOIS,MUMPS,20,0.18
197442,IN,INDIANA,MUMPS,13,0.24
197442,KS,KANSAS,MUMPS,6,0.26
197442,KY,KENTUCKY,MUMPS,16,0.46
197442,LA,LOUISIANA,MUMPS,3,0.08
197442,MA,MASSACHUSETTS,MUMPS,20,0.35
197442,MD,MARYLAND,MUMPS,0,0
197442,ME,MAINE,MUMPS,2,0.19
197442,MI,MICHIGAN,MUMPS,36,0.39
197442,MN,MINNESOTA,MUMPS,0,0
197442,MO,MISSOURI,MUMPS,4,0.08
197442,MS,MISSISSIPPI,MUMPS,0,0
197442,MT,MONTANA,MUMPS,1,0.13
197442,ND,NORTH DAKOTA,MUMPS,5,0.78
197442,NE,NEBRASKA,MUMPS,1,0.06
197442,NH,NEW HAMPSHIRE,MUMPS,3,0.36
197442,NJ,NEW JERSEY,MUMPS,1,0.01
197442,NM,NEW MEXICO,MUMPS,0,0
197442,NV,NEVADA,MUMPS,0,0
197442,NY,NEW YORK,MUMPS,12,0.07
197442,OH,OHIO,MUMPS,5,0.05
197442,OK,OKLAHOMA,MUMPS,4,0.14
197442,OR,OREGON,MUMPS,2,0.09
197442,PA,PENNSYLVANIA,MUMPS,14,0.12
197442,RI,RHODE ISLAND,MUMPS,11,1.17
197442,SC,SOUTH CAROLINA,MUMPS,1,0.03
197442,SD,SOUTH DAKOTA,MUMPS,0,0
197442,TN,TENNESSEE,MUMPS,22,0.51
197442,TX,TEXAS,MUMPS,46,0.37
197442,UT,UTAH,MUMPS,0,0
197442,VA,VIRGINIA,MUMPS,15,0.3
197442,VT,VERMONT,MUMPS,0,0
197442,WA,WASHINGTON,MUMPS,19,0.52
197442,WI,WISCONSIN,MUMPS,63,1.38
197442,WV,WEST VIRGINIA,MUMPS,13,0.71
197442,WY,WYOMING,MUMPS,0,0
197443,AK,ALASKA,MUMPS,1,0.27
197443,AL,ALABAMA,MUMPS,1,0.03
197443,AR,ARKANSAS,MUMPS,0,0
197443,CA,CALIFORNIA,MUMPS,29,0.13
197443,CO,COLORADO,MUMPS,6,0.23
197443,CT,CONNECTICUT,MUMPS,19,0.62
197443,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197443,DE,DELAWARE,MUMPS,0,0
197443,FL,FLORIDA,MUMPS,6,0.07
197443,GA,GEORGIA,MUMPS,0,0
197443,HI,HAWAII,MUMPS,0,0
197443,IA,IOWA,MUMPS,37,1.28
197443,ID,IDAHO,MUMPS,0,0
197443,IL,ILLINOIS,MUMPS,22,0.19
197443,IN,INDIANA,MUMPS,10,0.19
197443,KS,KANSAS,MUMPS,8,0.35
197443,KY,KENTUCKY,MUMPS,7,0.2
197443,LA,LOUISIANA,MUMPS,0,0
197443,MA,MASSACHUSETTS,MUMPS,6,0.1
197443,MD,MARYLAND,MUMPS,1,0.02
197443,ME,MAINE,MUMPS,5,0.47
197443,MI,MICHIGAN,MUMPS,104,1.14
197443,MN,MINNESOTA,MUMPS,3,0.08
197443,MO,MISSOURI,MUMPS,5,0.1
197443,MS,MISSISSIPPI,MUMPS,1,0.04
197443,MT,MONTANA,MUMPS,0,0
197443,ND,NORTH DAKOTA,MUMPS,2,0.31
197443,NE,NEBRASKA,MUMPS,0,0
197443,NH,NEW HAMPSHIRE,MUMPS,2,0.24
197443,NJ,NEW JERSEY,MUMPS,9,0.12
197443,NM,NEW MEXICO,MUMPS,0,0
197443,NV,NEVADA,MUMPS,0,0
197443,NY,NEW YORK,MUMPS,30,0.17
197443,OH,OHIO,MUMPS,23,0.21
197443,OK,OKLAHOMA,MUMPS,1,0.04
197443,OR,OREGON,MUMPS,6,0.26
197443,PA,PENNSYLVANIA,MUMPS,11,0.09
197443,RI,RHODE ISLAND,MUMPS,17,1.8
197443,SC,SOUTH CAROLINA,MUMPS,0,0
197443,SD,SOUTH DAKOTA,MUMPS,0,0
197443,TN,TENNESSEE,MUMPS,25,0.58
197443,TX,TEXAS,MUMPS,14,0.11
197443,UT,UTAH,MUMPS,0,0
197443,VA,VIRGINIA,MUMPS,18,0.36
197443,VT,VERMONT,MUMPS,1,0.21
197443,WA,WASHINGTON,MUMPS,7,0.19
197443,WI,WISCONSIN,MUMPS,60,1.31
197443,WV,WEST VIRGINIA,MUMPS,37,2.01
197443,WY,WYOMING,MUMPS,0,0
197444,AK,ALASKA,MUMPS,34,9.04
197444,AL,ALABAMA,MUMPS,2,0.05
197444,AR,ARKANSAS,MUMPS,0,0
197444,CA,CALIFORNIA,MUMPS,51,0.24
197444,CO,COLORADO,MUMPS,17,0.66
197444,CT,CONNECTICUT,MUMPS,16,0.52
197444,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197444,DE,DELAWARE,MUMPS,0,0
197444,FL,FLORIDA,MUMPS,40,0.47
197444,GA,GEORGIA,MUMPS,0,0
197444,HI,HAWAII,MUMPS,1,0.11
197444,IA,IOWA,MUMPS,24,0.83
197444,ID,IDAHO,MUMPS,0,0
197444,IL,ILLINOIS,MUMPS,11,0.1
197444,IN,INDIANA,MUMPS,0,0
197444,KS,KANSAS,MUMPS,33,1.45
197444,KY,KENTUCKY,MUMPS,33,0.95
197444,LA,LOUISIANA,MUMPS,8,0.21
197444,MA,MASSACHUSETTS,MUMPS,9,0.16
197444,MD,MARYLAND,MUMPS,1,0.02
197444,ME,MAINE,MUMPS,0,0
197444,MI,MICHIGAN,MUMPS,57,0.63
197444,MN,MINNESOTA,MUMPS,0,0
197444,MO,MISSOURI,MUMPS,0,0
197444,MS,MISSISSIPPI,MUMPS,0,0
197444,MT,MONTANA,MUMPS,0,0
197444,ND,NORTH DAKOTA,MUMPS,11,1.72
197444,NE,NEBRASKA,MUMPS,2,0.13
197444,NH,NEW HAMPSHIRE,MUMPS,0,0
197444,NJ,NEW JERSEY,MUMPS,6,0.08
197444,NM,NEW MEXICO,MUMPS,0,0
197444,NV,NEVADA,MUMPS,0,0
197444,NY,NEW YORK,MUMPS,12,0.07
197444,OH,OHIO,MUMPS,8,0.07
197444,OK,OKLAHOMA,MUMPS,16,0.58
197444,OR,OREGON,MUMPS,6,0.26
197444,PA,PENNSYLVANIA,MUMPS,0,0
197444,RI,RHODE ISLAND,MUMPS,0,0
197444,SC,SOUTH CAROLINA,MUMPS,6,0.21
197444,SD,SOUTH DAKOTA,MUMPS,0,0
197444,TN,TENNESSEE,MUMPS,27,0.63
197444,TX,TEXAS,MUMPS,53,0.42
197444,UT,UTAH,MUMPS,0,0
197444,VA,VIRGINIA,MUMPS,0,0
197444,VT,VERMONT,MUMPS,0,0
197444,WA,WASHINGTON,MUMPS,55,1.52
197444,WI,WISCONSIN,MUMPS,97,2.12
197444,WV,WEST VIRGINIA,MUMPS,10,0.54
197444,WY,WYOMING,MUMPS,0,0
197445,AK,ALASKA,MUMPS,0,0
197445,AL,ALABAMA,MUMPS,12,0.33
197445,AR,ARKANSAS,MUMPS,4,0.19
197445,CA,CALIFORNIA,MUMPS,0,0
197445,CO,COLORADO,MUMPS,9,0.35
197445,CT,CONNECTICUT,MUMPS,47,1.52
197445,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197445,DE,DELAWARE,MUMPS,1,0.17
197445,FL,FLORIDA,MUMPS,25,0.29
197445,GA,GEORGIA,MUMPS,0,0
197445,HI,HAWAII,MUMPS,2,0.23
197445,IA,IOWA,MUMPS,19,0.66
197445,ID,IDAHO,MUMPS,0,0
197445,IL,ILLINOIS,MUMPS,54,0.48
197445,IN,INDIANA,MUMPS,26,0.48
197445,KS,KANSAS,MUMPS,0,0
197445,KY,KENTUCKY,MUMPS,27,0.78
197445,LA,LOUISIANA,MUMPS,0,0
197445,MA,MASSACHUSETTS,MUMPS,9,0.16
197445,MD,MARYLAND,MUMPS,0,0
197445,ME,MAINE,MUMPS,23,2.15
197445,MI,MICHIGAN,MUMPS,108,1.18
197445,MN,MINNESOTA,MUMPS,0,0
197445,MO,MISSOURI,MUMPS,11,0.23
197445,MS,MISSISSIPPI,MUMPS,2,0.08
197445,MT,MONTANA,MUMPS,1,0.13
197445,ND,NORTH DAKOTA,MUMPS,7,1.1
197445,NE,NEBRASKA,MUMPS,0,0
197445,NH,NEW HAMPSHIRE,MUMPS,1,0.12
197445,NJ,NEW JERSEY,MUMPS,5,0.07
197445,NM,NEW MEXICO,MUMPS,1,0.09
197445,NV,NEVADA,MUMPS,0,0
197445,NY,NEW YORK,MUMPS,14,0.08
197445,OH,OHIO,MUMPS,13,0.12
197445,OK,OKLAHOMA,MUMPS,1,0.04
197445,OR,OREGON,MUMPS,1,0.04
197445,PA,PENNSYLVANIA,MUMPS,8,0.07
197445,RI,RHODE ISLAND,MUMPS,15,1.59
197445,SC,SOUTH CAROLINA,MUMPS,3,0.1
197445,SD,SOUTH DAKOTA,MUMPS,0,0
197445,TN,TENNESSEE,MUMPS,15,0.35
197445,TX,TEXAS,MUMPS,84,0.67
197445,UT,UTAH,MUMPS,7,0.57
197445,VA,VIRGINIA,MUMPS,8,0.16
197445,VT,VERMONT,MUMPS,0,0
197445,WA,WASHINGTON,MUMPS,21,0.58
197445,WI,WISCONSIN,MUMPS,12,0.26
197445,WV,WEST VIRGINIA,MUMPS,25,1.36
197445,WY,WYOMING,MUMPS,0,0
197446,AK,ALASKA,MUMPS,1,0.27
197446,AL,ALABAMA,MUMPS,7,0.19
197446,AR,ARKANSAS,MUMPS,4,0.19
197446,CA,CALIFORNIA,MUMPS,68,0.32
197446,CO,COLORADO,MUMPS,12,0.46
197446,CT,CONNECTICUT,MUMPS,1,0.03
197446,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197446,DE,DELAWARE,MUMPS,3,0.51
197446,FL,FLORIDA,MUMPS,16,0.19
197446,GA,GEORGIA,MUMPS,0,0
197446,HI,HAWAII,MUMPS,5,0.56
197446,IA,IOWA,MUMPS,23,0.8
197446,ID,IDAHO,MUMPS,0,0
197446,IL,ILLINOIS,MUMPS,39,0.35
197446,IN,INDIANA,MUMPS,35,0.65
197446,KS,KANSAS,MUMPS,6,0.26
197446,KY,KENTUCKY,MUMPS,27,0.78
197446,LA,LOUISIANA,MUMPS,20,0.51
197446,MA,MASSACHUSETTS,MUMPS,23,0.4
197446,MD,MARYLAND,MUMPS,13,0.31
197446,ME,MAINE,MUMPS,1,0.09
197446,MI,MICHIGAN,MUMPS,123,1.35
197446,MN,MINNESOTA,MUMPS,0,0
197446,MO,MISSOURI,MUMPS,4,0.08
197446,MS,MISSISSIPPI,MUMPS,3,0.13
197446,MT,MONTANA,MUMPS,0,0
197446,ND,NORTH DAKOTA,MUMPS,9,1.41
197446,NE,NEBRASKA,MUMPS,0,0
197446,NH,NEW HAMPSHIRE,MUMPS,6,0.72
197446,NJ,NEW JERSEY,MUMPS,9,0.12
197446,NM,NEW MEXICO,MUMPS,0,0
197446,NV,NEVADA,MUMPS,1,0.16
197446,NY,NEW YORK,MUMPS,26,0.14
197446,OH,OHIO,MUMPS,58,0.54
197446,OK,OKLAHOMA,MUMPS,4,0.14
197446,OR,OREGON,MUMPS,8,0.34
197446,PA,PENNSYLVANIA,MUMPS,11,0.09
197446,RI,RHODE ISLAND,MUMPS,15,1.59
197446,SC,SOUTH CAROLINA,MUMPS,6,0.21
197446,SD,SOUTH DAKOTA,MUMPS,0,0
197446,TN,TENNESSEE,MUMPS,38,0.89
197446,TX,TEXAS,MUMPS,93,0.74
197446,UT,UTAH,MUMPS,0,0
197446,VA,VIRGINIA,MUMPS,28,0.55
197446,WA,WASHINGTON,MUMPS,77,2.13
197446,WI,WISCONSIN,MUMPS,100,2.18
197446,WV,WEST VIRGINIA,MUMPS,28,1.52
197446,WY,WYOMING,MUMPS,0,0
197447,AK,ALASKA,MUMPS,1,0.27
197447,AL,ALABAMA,MUMPS,2,0.05
197447,AR,ARKANSAS,MUMPS,0,0
197447,CA,CALIFORNIA,MUMPS,46,0.21
197447,CO,COLORADO,MUMPS,11,0.43
197447,CT,CONNECTICUT,MUMPS,15,0.49
197447,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197447,DE,DELAWARE,MUMPS,0,0
197447,FL,FLORIDA,MUMPS,17,0.2
197447,GA,GEORGIA,MUMPS,0,0
197447,HI,HAWAII,MUMPS,1,0.11
197447,IA,IOWA,MUMPS,22,0.76
197447,ID,IDAHO,MUMPS,0,0
197447,IL,ILLINOIS,MUMPS,37,0.33
197447,IN,INDIANA,MUMPS,90,1.68
197447,KS,KANSAS,MUMPS,26,1.14
197447,KY,KENTUCKY,MUMPS,342,9.86
197447,LA,LOUISIANA,MUMPS,3,0.08
197447,MA,MASSACHUSETTS,MUMPS,10,0.17
197447,MD,MARYLAND,MUMPS,1,0.02
197447,ME,MAINE,MUMPS,5,0.47
197447,MI,MICHIGAN,MUMPS,161,1.77
197447,MN,MINNESOTA,MUMPS,5,0.13
197447,MO,MISSOURI,MUMPS,6,0.12
197447,MS,MISSISSIPPI,MUMPS,8,0.33
197447,MT,MONTANA,MUMPS,1,0.13
197447,ND,NORTH DAKOTA,MUMPS,7,1.1
197447,NE,NEBRASKA,MUMPS,0,0
197447,NH,NEW HAMPSHIRE,MUMPS,3,0.36
197447,NJ,NEW JERSEY,MUMPS,11,0.15
197447,NM,NEW MEXICO,MUMPS,0,0
197447,NV,NEVADA,MUMPS,7,1.13
197447,NY,NEW YORK,MUMPS,47,0.26
197447,OH,OHIO,MUMPS,71,0.66
197447,OK,OKLAHOMA,MUMPS,3,0.11
197447,OR,OREGON,MUMPS,0,0
197447,PA,PENNSYLVANIA,MUMPS,13,0.11
197447,RI,RHODE ISLAND,MUMPS,28,2.97
197447,SC,SOUTH CAROLINA,MUMPS,3,0.1
197447,SD,SOUTH DAKOTA,MUMPS,0,0
197447,TN,TENNESSEE,MUMPS,29,0.68
197447,TX,TEXAS,MUMPS,93,0.74
197447,UT,UTAH,MUMPS,0,0
197447,VA,VIRGINIA,MUMPS,31,0.61
197447,VT,VERMONT,MUMPS,0,0
197447,WA,WASHINGTON,MUMPS,53,1.46
197447,WI,WISCONSIN,MUMPS,112,2.45
197447,WV,WEST VIRGINIA,MUMPS,142,7.71
197447,WY,WYOMING,MUMPS,0,0
197448,AK,ALASKA,MUMPS,0,0
197448,AL,ALABAMA,MUMPS,10,0.27
197448,AR,ARKANSAS,MUMPS,1,0.05
197448,CA,CALIFORNIA,MUMPS,33,0.15
197448,CO,COLORADO,MUMPS,1,0.04
197448,CT,CONNECTICUT,MUMPS,18,0.58
197448,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197448,DE,DELAWARE,MUMPS,0,0
197448,FL,FLORIDA,MUMPS,19,0.22
197448,GA,GEORGIA,MUMPS,0,0
197448,HI,HAWAII,MUMPS,1,0.11
197448,IA,IOWA,MUMPS,8,0.28
197448,ID,IDAHO,MUMPS,0,0
197448,IL,ILLINOIS,MUMPS,34,0.3
197448,IN,INDIANA,MUMPS,40,0.75
197448,KS,KANSAS,MUMPS,24,1.05
197448,KY,KENTUCKY,MUMPS,83,2.39
197448,LA,LOUISIANA,MUMPS,26,0.67
197448,MA,MASSACHUSETTS,MUMPS,6,0.1
197448,MD,MARYLAND,MUMPS,1,0.02
197448,ME,MAINE,MUMPS,20,1.87
197448,MI,MICHIGAN,MUMPS,119,1.31
197448,MN,MINNESOTA,MUMPS,2,0.05
197448,MO,MISSOURI,MUMPS,19,0.4
197448,MS,MISSISSIPPI,MUMPS,1,0.04
197448,MT,MONTANA,MUMPS,0,0
197448,ND,NORTH DAKOTA,MUMPS,6,0.94
197448,NE,NEBRASKA,MUMPS,1,0.06
197448,NH,NEW HAMPSHIRE,MUMPS,1,0.12
197448,NJ,NEW JERSEY,MUMPS,8,0.11
197448,NM,NEW MEXICO,MUMPS,4,0.34
197448,NV,NEVADA,MUMPS,0,0
197448,NY,NEW YORK,MUMPS,12,0.07
197448,OH,OHIO,MUMPS,31,0.29
197448,OK,OKLAHOMA,MUMPS,0,0
197448,OR,OREGON,MUMPS,7,0.3
197448,PA,PENNSYLVANIA,MUMPS,3,0.03
197448,RI,RHODE ISLAND,MUMPS,25,2.65
197448,SC,SOUTH CAROLINA,MUMPS,1,0.03
197448,SD,SOUTH DAKOTA,MUMPS,1,0.15
197448,TN,TENNESSEE,MUMPS,28,0.65
197448,TX,TEXAS,MUMPS,68,0.54
197448,UT,UTAH,MUMPS,0,0
197448,VA,VIRGINIA,MUMPS,3,0.06
197448,VT,VERMONT,MUMPS,0,0
197448,WA,WASHINGTON,MUMPS,78,2.15
197448,WI,WISCONSIN,MUMPS,147,3.21
197448,WV,WEST VIRGINIA,MUMPS,28,1.52
197448,WY,WYOMING,MUMPS,0,0
197449,AK,ALASKA,MUMPS,0,0
197449,AL,ALABAMA,MUMPS,26,0.71
197449,AR,ARKANSAS,MUMPS,1,0.05
197449,CA,CALIFORNIA,MUMPS,62,0.29
197449,CO,COLORADO,MUMPS,14,0.54
197449,CT,CONNECTICUT,MUMPS,13,0.42
197449,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197449,DE,DELAWARE,MUMPS,1,0.17
197449,FL,FLORIDA,MUMPS,18,0.21
197449,GA,GEORGIA,MUMPS,0,0
197449,HI,HAWAII,MUMPS,2,0.23
197449,IA,IOWA,MUMPS,26,0.9
197449,ID,IDAHO,MUMPS,2,0.24
197449,IL,ILLINOIS,MUMPS,57,0.5
197449,IN,INDIANA,MUMPS,48,0.89
197449,KS,KANSAS,MUMPS,18,0.79
197449,KY,KENTUCKY,MUMPS,33,0.95
197449,LA,LOUISIANA,MUMPS,15,0.39
197449,MA,MASSACHUSETTS,MUMPS,28,0.49
197449,MD,MARYLAND,MUMPS,1,0.02
197449,ME,MAINE,MUMPS,8,0.75
197449,MI,MICHIGAN,MUMPS,348,3.82
197449,MN,MINNESOTA,MUMPS,12,0.31
197449,MO,MISSOURI,MUMPS,4,0.08
197449,MS,MISSISSIPPI,MUMPS,1,0.04
197449,MT,MONTANA,MUMPS,0,0
197449,ND,NORTH DAKOTA,MUMPS,8,1.25
197449,NE,NEBRASKA,MUMPS,1,0.06
197449,NH,NEW HAMPSHIRE,MUMPS,1,0.12
197449,NJ,NEW JERSEY,MUMPS,8,0.11
197449,NM,NEW MEXICO,MUMPS,0,0
197449,NV,NEVADA,MUMPS,2,0.32
197449,NY,NEW YORK,MUMPS,117,0.65
197449,OH,OHIO,MUMPS,78,0.72
197449,OK,OKLAHOMA,MUMPS,3,0.11
197449,OR,OREGON,MUMPS,7,0.3
197449,PA,PENNSYLVANIA,MUMPS,21,0.18
197449,RI,RHODE ISLAND,MUMPS,32,3.39
197449,SC,SOUTH CAROLINA,MUMPS,1,0.03
197449,SD,SOUTH DAKOTA,MUMPS,0,0
197449,TN,TENNESSEE,MUMPS,16,0.37
197449,TX,TEXAS,MUMPS,73,0.58
197449,UT,UTAH,MUMPS,10,0.81
197449,VA,VIRGINIA,MUMPS,18,0.36
197449,VT,VERMONT,MUMPS,1,0.21
197449,WA,WASHINGTON,MUMPS,91,2.51
197449,WI,WISCONSIN,MUMPS,114,2.49
197449,WV,WEST VIRGINIA,MUMPS,127,6.89
197449,WY,WYOMING,MUMPS,0,0
197450,AK,ALASKA,MUMPS,0,0
197450,AL,ALABAMA,MUMPS,20,0.54
197450,AR,ARKANSAS,MUMPS,2,0.09
197450,CA,CALIFORNIA,MUMPS,65,0.3
197450,CO,COLORADO,MUMPS,8,0.31
197450,CT,CONNECTICUT,MUMPS,43,1.39
197450,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197450,DE,DELAWARE,MUMPS,3,0.51
197450,FL,FLORIDA,MUMPS,47,0.55
197450,GA,GEORGIA,MUMPS,0,0
197450,HI,HAWAII,MUMPS,0,0
197450,IA,IOWA,MUMPS,43,1.49
197450,ID,IDAHO,MUMPS,0,0
197450,IL,ILLINOIS,MUMPS,56,0.5
197450,IN,INDIANA,MUMPS,60,1.12
197450,KS,KANSAS,MUMPS,96,4.21
197450,KY,KENTUCKY,MUMPS,16,0.46
197450,LA,LOUISIANA,MUMPS,22,0.57
197450,MA,MASSACHUSETTS,MUMPS,8,0.14
197450,MD,MARYLAND,MUMPS,3,0.07
197450,ME,MAINE,MUMPS,2,0.19
197450,MI,MICHIGAN,MUMPS,342,3.75
197450,MN,MINNESOTA,MUMPS,30,0.76
197450,MO,MISSOURI,MUMPS,2,0.04
197450,MS,MISSISSIPPI,MUMPS,1,0.04
197450,MT,MONTANA,MUMPS,0,0
197450,ND,NORTH DAKOTA,MUMPS,2,0.31
197450,NE,NEBRASKA,MUMPS,3,0.19
197450,NH,NEW HAMPSHIRE,MUMPS,0,0
197450,NJ,NEW JERSEY,MUMPS,39,0.53
197450,NM,NEW MEXICO,MUMPS,0,0
197450,NV,NEVADA,MUMPS,2,0.32
197450,NY,NEW YORK,MUMPS,34,0.19
197450,OH,OHIO,MUMPS,81,0.75
197450,OK,OKLAHOMA,MUMPS,1,0.04
197450,OR,OREGON,MUMPS,9,0.39
197450,PA,PENNSYLVANIA,MUMPS,13,0.11
197450,RI,RHODE ISLAND,MUMPS,15,1.59
197450,SC,SOUTH CAROLINA,MUMPS,1,0.03
197450,SD,SOUTH DAKOTA,MUMPS,0,0
197450,TN,TENNESSEE,MUMPS,60,1.4
197450,TX,TEXAS,MUMPS,244,1.94
197450,UT,UTAH,MUMPS,0,0
197450,VA,VIRGINIA,MUMPS,36,0.71
197450,VT,VERMONT,MUMPS,1,0.21
197450,WA,WASHINGTON,MUMPS,60,1.66
197450,WI,WISCONSIN,MUMPS,156,3.41
197450,WV,WEST VIRGINIA,MUMPS,32,1.74
197450,WY,WYOMING,MUMPS,0,0
197451,AK,ALASKA,MUMPS,2,0.53
197451,AL,ALABAMA,MUMPS,0,0
197451,AR,ARKANSAS,MUMPS,35,1.62
197451,CA,CALIFORNIA,MUMPS,111,0.52
197451,CO,COLORADO,MUMPS,5,0.19
197451,CT,CONNECTICUT,MUMPS,35,1.14
197451,DC,DISTRICT OF COLUMBIA,MUMPS,1,0.14
197451,DE,DELAWARE,MUMPS,0,0
197451,FL,FLORIDA,MUMPS,51,0.6
197451,GA,GEORGIA,MUMPS,0,0
197451,HI,HAWAII,MUMPS,0,0
197451,IA,IOWA,MUMPS,5,0.17
197451,ID,IDAHO,MUMPS,0,0
197451,IL,ILLINOIS,MUMPS,78,0.69
197451,IN,INDIANA,MUMPS,90,1.68
197451,KS,KANSAS,MUMPS,23,1.01
197451,KY,KENTUCKY,MUMPS,358,10.32
197451,LA,LOUISIANA,MUMPS,6,0.15
197451,MA,MASSACHUSETTS,MUMPS,30,0.52
197451,MD,MARYLAND,MUMPS,12,0.29
197451,ME,MAINE,MUMPS,3,0.28
197451,MI,MICHIGAN,MUMPS,160,1.75
197451,MN,MINNESOTA,MUMPS,7,0.18
197451,MO,MISSOURI,MUMPS,8,0.17
197451,MS,MISSISSIPPI,MUMPS,12,0.5
197451,MT,MONTANA,MUMPS,0,0
197451,ND,NORTH DAKOTA,MUMPS,3,0.47
197451,NE,NEBRASKA,MUMPS,0,0
197451,NH,NEW HAMPSHIRE,MUMPS,1,0.12
197451,NJ,NEW JERSEY,MUMPS,2,0.03
197451,NM,NEW MEXICO,MUMPS,2,0.17
197451,NV,NEVADA,MUMPS,1,0.16
197451,NY,NEW YORK,MUMPS,34,0.19
197451,OH,OHIO,MUMPS,32,0.3
197451,OK,OKLAHOMA,MUMPS,7,0.25
197451,OR,OREGON,MUMPS,5,0.21
197451,PA,PENNSYLVANIA,MUMPS,13,0.11
197451,RI,RHODE ISLAND,MUMPS,29,3.08
197451,SC,SOUTH CAROLINA,MUMPS,3,0.1
197451,SD,SOUTH DAKOTA,MUMPS,0,0
197451,TN,TENNESSEE,MUMPS,76,1.78
197451,TX,TEXAS,MUMPS,84,0.67
197451,UT,UTAH,MUMPS,0,0
197451,VA,VIRGINIA,MUMPS,11,0.22
197451,VT,VERMONT,MUMPS,2,0.42
197451,WA,WASHINGTON,MUMPS,90,2.49
197451,WI,WISCONSIN,MUMPS,164,3.58
197451,WV,WEST VIRGINIA,MUMPS,20,1.09
197451,WY,WYOMING,MUMPS,0,0
197452,AK,ALASKA,MUMPS,0,0
197452,AL,ALABAMA,MUMPS,3,0.08
197452,AR,ARKANSAS,MUMPS,1,0.05
197452,CA,CALIFORNIA,MUMPS,42,0.2
197452,CO,COLORADO,MUMPS,5,0.19
197452,CT,CONNECTICUT,MUMPS,18,0.58
197452,DC,DISTRICT OF COLUMBIA,MUMPS,0,0
197452,DE,DELAWARE,MUMPS,0,0
197452,FL,FLORIDA,MUMPS,13,0.15
197452,GA,GEORGIA,MUMPS,0,0
197452,HI,HAWAII,MUMPS,0,0
197452,IA,IOWA,MUMPS,23,0.8
197452,ID,IDAHO,MUMPS,2,0.24
