week,state,state_name,disease,cases,incidence_per_capita
193305,VA,VIRGINIA,SMALLPOX,0,0
193305,VT,VERMONT,SMALLPOX,0,0
193305,WA,WASHINGTON,SMALLPOX,4,0.25
193305,WI,WISCONSIN,SMALLPOX,8,0.26
193305,WV,WEST VIRGINIA,SMALLPOX,0,0
193305,WY,WYOMING,SMALLPOX,0,0
193306,AL,ALABAMA,SMALLPOX,0,0
193306,AR,ARKANSAS,SMALLPOX,10,0.54
193306,AZ,ARIZONA,SMALLPOX,0,0
193306,CA,CALIFORNIA,SMALLPOX,39,0.65
193306,CO,COLORADO,SMALLPOX,0,0
193306,CT,CONNECTICUT,SMALLPOX,2,0.12
193306,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193306,DE,DELAWARE,SMALLPOX,0,0
193306,FL,FLORIDA,SMALLPOX,0,0
193306,GA,GEORGIA,SMALLPOX,0,0
193306,IA,IOWA,SMALLPOX,51,2.04
193306,ID,IDAHO,SMALLPOX,8,1.72
193306,IL,ILLINOIS,SMALLPOX,9,0.12
193306,IN,INDIANA,SMALLPOX,0,0
193306,KS,KANSAS,SMALLPOX,0,0
193306,KY,KENTUCKY,SMALLPOX,0,0
193306,LA,LOUISIANA,SMALLPOX,2,0.09
193306,MA,MASSACHUSETTS,SMALLPOX,0,0
193306,MD,MARYLAND,SMALLPOX,0,0
193306,ME,MAINE,SMALLPOX,0,0
193306,MI,MICHIGAN,SMALLPOX,0,0
193306,MN,MINNESOTA,SMALLPOX,0,0
193306,MO,MISSOURI,SMALLPOX,0,0
193306,MS,MISSISSIPPI,SMALLPOX,2,0.1
193306,MT,MONTANA,SMALLPOX,1,0.18
193306,NC,NORTH CAROLINA,SMALLPOX,1,0.03
193306,ND,NORTH DAKOTA,SMALLPOX,0,0
193306,NE,NEBRASKA,SMALLPOX,3,0.22
193306,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193306,NJ,NEW JERSEY,SMALLPOX,0,0
193306,NM,NEW MEXICO,SMALLPOX,0,0
193306,NY,NEW YORK,SMALLPOX,0,0
193306,OH,OHIO,SMALLPOX,5,0.07
193306,OK,OKLAHOMA,SMALLPOX,7,0.29
193306,OR,OREGON,SMALLPOX,2,0.2
193306,PA,PENNSYLVANIA,SMALLPOX,0,0
193306,RI,RHODE ISLAND,SMALLPOX,0,0
193306,SC,SOUTH CAROLINA,SMALLPOX,0,0
193306,SD,SOUTH DAKOTA,SMALLPOX,2,0.29
193306,TN,TENNESSEE,SMALLPOX,0,0
193306,TX,TEXAS,SMALLPOX,45,0.75
193306,UT,UTAH,SMALLPOX,0,0
193306,VA,VIRGINIA,SMALLPOX,0,0
193306,VT,VERMONT,SMALLPOX,0,0
193306,WA,WASHINGTON,SMALLPOX,6,0.38
193306,WI,WISCONSIN,SMALLPOX,8,0.26
193306,WV,WEST VIRGINIA,SMALLPOX,0,0
193306,WY,WYOMING,SMALLPOX,0,0
193307,AL,ALABAMA,SMALLPOX,3,0.11
193307,AR,ARKANSAS,SMALLPOX,3,0.16
193307,AZ,ARIZONA,SMALLPOX,0,0
193307,CA,CALIFORNIA,SMALLPOX,33,0.55
193307,CO,COLORADO,SMALLPOX,0,0
193307,CT,CONNECTICUT,SMALLPOX,1,0.06
193307,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193307,DE,DELAWARE,SMALLPOX,0,0
193307,FL,FLORIDA,SMALLPOX,0,0
193307,GA,GEORGIA,SMALLPOX,0,0
193307,IA,IOWA,SMALLPOX,25,1
193307,ID,IDAHO,SMALLPOX,5,1.08
193307,IL,ILLINOIS,SMALLPOX,11,0.14
193307,IN,INDIANA,SMALLPOX,1,0.03
193307,KS,KANSAS,SMALLPOX,2,0.11
193307,KY,KENTUCKY,SMALLPOX,0,0
193307,LA,LOUISIANA,SMALLPOX,2,0.09
193307,MA,MASSACHUSETTS,SMALLPOX,0,0
193307,MD,MARYLAND,SMALLPOX,0,0
193307,ME,MAINE,SMALLPOX,0,0
193307,MI,MICHIGAN,SMALLPOX,0,0
193307,MN,MINNESOTA,SMALLPOX,1,0.04
193307,MO,MISSOURI,SMALLPOX,1,0.03
193307,MS,MISSISSIPPI,SMALLPOX,4,0.2
193307,MT,MONTANA,SMALLPOX,2,0.37
193307,NC,NORTH CAROLINA,SMALLPOX,0,0
193307,ND,NORTH DAKOTA,SMALLPOX,0,0
193307,NE,NEBRASKA,SMALLPOX,1,0.07
193307,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193307,NJ,NEW JERSEY,SMALLPOX,0,0
193307,NM,NEW MEXICO,SMALLPOX,0,0
193307,NY,NEW YORK,SMALLPOX,0,0
193307,OH,OHIO,SMALLPOX,6,0.09
193307,OK,OKLAHOMA,SMALLPOX,4,0.17
193307,OR,OREGON,SMALLPOX,6,0.61
193307,PA,PENNSYLVANIA,SMALLPOX,0,0
193307,RI,RHODE ISLAND,SMALLPOX,0,0
193307,SC,SOUTH CAROLINA,SMALLPOX,0,0
193307,SD,SOUTH DAKOTA,SMALLPOX,2,0.29
193307,TN,TENNESSEE,SMALLPOX,1,0.04
193307,TX,TEXAS,SMALLPOX,8,0.13
193307,UT,UTAH,SMALLPOX,0,0
193307,VA,VIRGINIA,SMALLPOX,0,0
193307,VT,VERMONT,SMALLPOX,0,0
193307,WA,WASHINGTON,SMALLPOX,5,0.31
193307,WI,WISCONSIN,SMALLPOX,3,0.1
193307,WV,WEST VIRGINIA,SMALLPOX,0,0
193307,WY,WYOMING,SMALLPOX,0,0
193308,AL,ALABAMA,SMALLPOX,14,0.53
193308,AR,ARKANSAS,SMALLPOX,16,0.86
193308,AZ,ARIZONA,SMALLPOX,0,0
193308,CA,CALIFORNIA,SMALLPOX,44,0.74
193308,CO,COLORADO,SMALLPOX,0,0
193308,CT,CONNECTICUT,SMALLPOX,0,0
193308,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193308,DE,DELAWARE,SMALLPOX,0,0
193308,FL,FLORIDA,SMALLPOX,0,0
193308,GA,GEORGIA,SMALLPOX,0,0
193308,IA,IOWA,SMALLPOX,37,1.48
193308,ID,IDAHO,SMALLPOX,14,3.02
193308,IL,ILLINOIS,SMALLPOX,4,0.05
193308,IN,INDIANA,SMALLPOX,4,0.12
193308,KS,KANSAS,SMALLPOX,0,0
193308,KY,KENTUCKY,SMALLPOX,0,0
193308,LA,LOUISIANA,SMALLPOX,0,0
193308,MA,MASSACHUSETTS,SMALLPOX,0,0
193308,MD,MARYLAND,SMALLPOX,0,0
193308,ME,MAINE,SMALLPOX,0,0
193308,MI,MICHIGAN,SMALLPOX,3,0.06
193308,MN,MINNESOTA,SMALLPOX,0,0
193308,MO,MISSOURI,SMALLPOX,0,0
193308,MS,MISSISSIPPI,SMALLPOX,3,0.15
193308,MT,MONTANA,SMALLPOX,0,0
193308,NC,NORTH CAROLINA,SMALLPOX,0,0
193308,ND,NORTH DAKOTA,SMALLPOX,3,0.45
193308,NE,NEBRASKA,SMALLPOX,0,0
193308,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193308,NJ,NEW JERSEY,SMALLPOX,0,0
193308,NM,NEW MEXICO,SMALLPOX,0,0
193308,NY,NEW YORK,SMALLPOX,0,0
193308,OH,OHIO,SMALLPOX,9,0.13
193308,OK,OKLAHOMA,SMALLPOX,0,0
193308,OR,OREGON,SMALLPOX,2,0.2
193308,PA,PENNSYLVANIA,SMALLPOX,0,0
193308,RI,RHODE ISLAND,SMALLPOX,0,0
193308,SC,SOUTH CAROLINA,SMALLPOX,0,0
193308,SD,SOUTH DAKOTA,SMALLPOX,0,0
193308,TN,TENNESSEE,SMALLPOX,0,0
193308,TX,TEXAS,SMALLPOX,44,0.73
193308,UT,UTAH,SMALLPOX,0,0
193308,VA,VIRGINIA,SMALLPOX,0,0
193308,VT,VERMONT,SMALLPOX,1,0.28
193308,WA,WASHINGTON,SMALLPOX,7,0.44
193308,WI,WISCONSIN,SMALLPOX,16,0.53
193308,WV,WEST VIRGINIA,SMALLPOX,0,0
193308,WY,WYOMING,SMALLPOX,0,0
193309,AL,ALABAMA,SMALLPOX,1,0.04
193309,AR,ARKANSAS,SMALLPOX,0,0
193309,AZ,ARIZONA,SMALLPOX,0,0
193309,CA,CALIFORNIA,SMALLPOX,56,0.94
193309,CO,COLORADO,SMALLPOX,0,0
193309,CT,CONNECTICUT,SMALLPOX,2,0.12
193309,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193309,DE,DELAWARE,SMALLPOX,0,0
193309,FL,FLORIDA,SMALLPOX,0,0
193309,GA,GEORGIA,SMALLPOX,3,0.1
193309,IA,IOWA,SMALLPOX,44,1.76
193309,ID,IDAHO,SMALLPOX,4,0.86
193309,IL,ILLINOIS,SMALLPOX,15,0.19
193309,IN,INDIANA,SMALLPOX,1,0.03
193309,KS,KANSAS,SMALLPOX,2,0.11
193309,KY,KENTUCKY,SMALLPOX,1,0.04
193309,LA,LOUISIANA,SMALLPOX,0,0
193309,MA,MASSACHUSETTS,SMALLPOX,0,0
193309,MD,MARYLAND,SMALLPOX,0,0
193309,ME,MAINE,SMALLPOX,0,0
193309,MI,MICHIGAN,SMALLPOX,1,0.02
193309,MN,MINNESOTA,SMALLPOX,0,0
193309,MO,MISSOURI,SMALLPOX,5,0.13
193309,MS,MISSISSIPPI,SMALLPOX,0,0
193309,MT,MONTANA,SMALLPOX,0,0
193309,NC,NORTH CAROLINA,SMALLPOX,5,0.15
193309,ND,NORTH DAKOTA,SMALLPOX,1,0.15
193309,NE,NEBRASKA,SMALLPOX,0,0
193309,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193309,NJ,NEW JERSEY,SMALLPOX,0,0
193309,NM,NEW MEXICO,SMALLPOX,0,0
193309,NY,NEW YORK,SMALLPOX,0,0
193309,OH,OHIO,SMALLPOX,3,0.04
193309,OK,OKLAHOMA,SMALLPOX,1,0.04
193309,OR,OREGON,SMALLPOX,10,1.02
193309,PA,PENNSYLVANIA,SMALLPOX,0,0
193309,RI,RHODE ISLAND,SMALLPOX,0,0
193309,SC,SOUTH CAROLINA,SMALLPOX,0,0
193309,SD,SOUTH DAKOTA,SMALLPOX,4,0.58
193309,TN,TENNESSEE,SMALLPOX,1,0.04
193309,TX,TEXAS,SMALLPOX,12,0.2
193309,UT,UTAH,SMALLPOX,0,0
193309,VA,VIRGINIA,SMALLPOX,0,0
193309,VT,VERMONT,SMALLPOX,0,0
193309,WA,WASHINGTON,SMALLPOX,4,0.25
193309,WI,WISCONSIN,SMALLPOX,0,0
193309,WV,WEST VIRGINIA,SMALLPOX,0,0
193309,WY,WYOMING,SMALLPOX,0,0
193310,AL,ALABAMA,SMALLPOX,1,0.04
193310,AR,ARKANSAS,SMALLPOX,22,1.19
193310,AZ,ARIZONA,SMALLPOX,0,0
193310,CA,CALIFORNIA,SMALLPOX,39,0.65
193310,CO,COLORADO,SMALLPOX,1,0.09
193310,CT,CONNECTICUT,SMALLPOX,0,0
193310,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193310,DE,DELAWARE,SMALLPOX,0,0
193310,FL,FLORIDA,SMALLPOX,0,0
193310,GA,GEORGIA,SMALLPOX,14,0.47
193310,IA,IOWA,SMALLPOX,49,1.96
193310,ID,IDAHO,SMALLPOX,4,0.86
193310,IL,ILLINOIS,SMALLPOX,26,0.33
193310,IN,INDIANA,SMALLPOX,1,0.03
193310,KS,KANSAS,SMALLPOX,0,0
193310,KY,KENTUCKY,SMALLPOX,0,0
193310,LA,LOUISIANA,SMALLPOX,0,0
193310,MA,MASSACHUSETTS,SMALLPOX,0,0
193310,MD,MARYLAND,SMALLPOX,0,0
193310,ME,MAINE,SMALLPOX,0,0
193310,MI,MICHIGAN,SMALLPOX,2,0.04
193310,MN,MINNESOTA,SMALLPOX,0,0
193310,MO,MISSOURI,SMALLPOX,0,0
193310,MS,MISSISSIPPI,SMALLPOX,0,0
193310,MT,MONTANA,SMALLPOX,1,0.18
193310,NC,NORTH CAROLINA,SMALLPOX,0,0
193310,ND,NORTH DAKOTA,SMALLPOX,5,0.74
193310,NE,NEBRASKA,SMALLPOX,1,0.07
193310,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193310,NJ,NEW JERSEY,SMALLPOX,0,0
193310,NM,NEW MEXICO,SMALLPOX,0,0
193310,NY,NEW YORK,SMALLPOX,0,0
193310,OH,OHIO,SMALLPOX,2,0.03
193310,OK,OKLAHOMA,SMALLPOX,0,0
193310,OR,OREGON,SMALLPOX,2,0.2
193310,PA,PENNSYLVANIA,SMALLPOX,0,0
193310,RI,RHODE ISLAND,SMALLPOX,0,0
193310,SC,SOUTH CAROLINA,SMALLPOX,0,0
193310,SD,SOUTH DAKOTA,SMALLPOX,0,0
193310,TN,TENNESSEE,SMALLPOX,0,0
193310,TX,TEXAS,SMALLPOX,0,0
193310,UT,UTAH,SMALLPOX,0,0
193310,VA,VIRGINIA,SMALLPOX,4,0.16
193310,VT,VERMONT,SMALLPOX,0,0
193310,WA,WASHINGTON,SMALLPOX,4,0.25
193310,WI,WISCONSIN,SMALLPOX,9,0.3
193310,WV,WEST VIRGINIA,SMALLPOX,0,0
193310,WY,WYOMING,SMALLPOX,0,0
193311,AL,ALABAMA,SMALLPOX,1,0.04
193311,AR,ARKANSAS,SMALLPOX,8,0.43
193311,AZ,ARIZONA,SMALLPOX,1,0.23
193311,CA,CALIFORNIA,SMALLPOX,24,0.4
193311,CO,COLORADO,SMALLPOX,0,0
193311,CT,CONNECTICUT,SMALLPOX,3,0.18
193311,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193311,DE,DELAWARE,SMALLPOX,0,0
193311,FL,FLORIDA,SMALLPOX,0,0
193311,GA,GEORGIA,SMALLPOX,10,0.34
193311,IA,IOWA,SMALLPOX,36,1.44
193311,ID,IDAHO,SMALLPOX,10,2.16
193311,IL,ILLINOIS,SMALLPOX,15,0.19
193311,IN,INDIANA,SMALLPOX,1,0.03
193311,KS,KANSAS,SMALLPOX,0,0
193311,KY,KENTUCKY,SMALLPOX,1,0.04
193311,LA,LOUISIANA,SMALLPOX,2,0.09
193311,MA,MASSACHUSETTS,SMALLPOX,0,0
193311,MD,MARYLAND,SMALLPOX,0,0
193311,ME,MAINE,SMALLPOX,0,0
193311,MI,MICHIGAN,SMALLPOX,1,0.02
193311,MN,MINNESOTA,SMALLPOX,0,0
193311,MO,MISSOURI,SMALLPOX,6,0.16
193311,MS,MISSISSIPPI,SMALLPOX,0,0
193311,MT,MONTANA,SMALLPOX,0,0
193311,NC,NORTH CAROLINA,SMALLPOX,5,0.15
193311,ND,NORTH DAKOTA,SMALLPOX,2,0.3
193311,NE,NEBRASKA,SMALLPOX,1,0.07
193311,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193311,NJ,NEW JERSEY,SMALLPOX,0,0
193311,NM,NEW MEXICO,SMALLPOX,0,0
193311,NY,NEW YORK,SMALLPOX,0,0
193311,OH,OHIO,SMALLPOX,16,0.24
193311,OK,OKLAHOMA,SMALLPOX,8,0.33
193311,OR,OREGON,SMALLPOX,2,0.2
193311,PA,PENNSYLVANIA,SMALLPOX,0,0
193311,RI,RHODE ISLAND,SMALLPOX,0,0
193311,SC,SOUTH CAROLINA,SMALLPOX,0,0
193311,SD,SOUTH DAKOTA,SMALLPOX,0,0
193311,TN,TENNESSEE,SMALLPOX,2,0.07
193311,TX,TEXAS,SMALLPOX,36,0.6
193311,UT,UTAH,SMALLPOX,0,0
193311,VA,VIRGINIA,SMALLPOX,0,0
193311,VT,VERMONT,SMALLPOX,0,0
193311,WA,WASHINGTON,SMALLPOX,3,0.19
193311,WI,WISCONSIN,SMALLPOX,4,0.13
193311,WV,WEST VIRGINIA,SMALLPOX,0,0
193311,WY,WYOMING,SMALLPOX,0,0
193312,AL,ALABAMA,SMALLPOX,14,0.53
193312,AR,ARKANSAS,SMALLPOX,15,0.81
193312,AZ,ARIZONA,SMALLPOX,0,0
193312,CA,CALIFORNIA,SMALLPOX,48,0.8
193312,CO,COLORADO,SMALLPOX,0,0
193312,CT,CONNECTICUT,SMALLPOX,0,0
193312,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193312,DE,DELAWARE,SMALLPOX,0,0
193312,FL,FLORIDA,SMALLPOX,0,0
193312,GA,GEORGIA,SMALLPOX,3,0.1
193312,IA,IOWA,SMALLPOX,42,1.68
193312,ID,IDAHO,SMALLPOX,6,1.29
193312,IL,ILLINOIS,SMALLPOX,16,0.21
193312,IN,INDIANA,SMALLPOX,6,0.18
193312,KS,KANSAS,SMALLPOX,1,0.05
193312,KY,KENTUCKY,SMALLPOX,0,0
193312,LA,LOUISIANA,SMALLPOX,0,0
193312,MA,MASSACHUSETTS,SMALLPOX,0,0
193312,MD,MARYLAND,SMALLPOX,0,0
193312,ME,MAINE,SMALLPOX,0,0
193312,MI,MICHIGAN,SMALLPOX,2,0.04
193312,MN,MINNESOTA,SMALLPOX,0,0
193312,MO,MISSOURI,SMALLPOX,21,0.56
193312,MS,MISSISSIPPI,SMALLPOX,0,0
193312,MT,MONTANA,SMALLPOX,0,0
193312,NC,NORTH CAROLINA,SMALLPOX,1,0.03
193312,ND,NORTH DAKOTA,SMALLPOX,0,0
193312,NE,NEBRASKA,SMALLPOX,3,0.22
193312,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193312,NJ,NEW JERSEY,SMALLPOX,0,0
193312,NM,NEW MEXICO,SMALLPOX,0,0
193312,NY,NEW YORK,SMALLPOX,0,0
193312,OH,OHIO,SMALLPOX,23,0.34
193312,OK,OKLAHOMA,SMALLPOX,7,0.29
193312,OR,OREGON,SMALLPOX,2,0.2
193312,PA,PENNSYLVANIA,SMALLPOX,0,0
193312,RI,RHODE ISLAND,SMALLPOX,0,0
193312,SC,SOUTH CAROLINA,SMALLPOX,0,0
193312,SD,SOUTH DAKOTA,SMALLPOX,0,0
193312,TN,TENNESSEE,SMALLPOX,2,0.07
193312,TX,TEXAS,SMALLPOX,8,0.13
193312,UT,UTAH,SMALLPOX,0,0
193312,VA,VIRGINIA,SMALLPOX,0,0
193312,VT,VERMONT,SMALLPOX,0,0
193312,WA,WASHINGTON,SMALLPOX,8,0.5
193312,WI,WISCONSIN,SMALLPOX,2,0.07
193312,WV,WEST VIRGINIA,SMALLPOX,1,0.06
193312,WY,WYOMING,SMALLPOX,0,0
193313,AL,ALABAMA,SMALLPOX,1,0.04
193313,AR,ARKANSAS,SMALLPOX,3,0.16
193313,AZ,ARIZONA,SMALLPOX,0,0
193313,CA,CALIFORNIA,SMALLPOX,50,0.84
193313,CO,COLORADO,SMALLPOX,6,0.56
193313,CT,CONNECTICUT,SMALLPOX,1,0.06
193313,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193313,DE,DELAWARE,SMALLPOX,0,0
193313,FL,FLORIDA,SMALLPOX,0,0
193313,GA,GEORGIA,SMALLPOX,4,0.14
193313,IA,IOWA,SMALLPOX,22,0.88
193313,ID,IDAHO,SMALLPOX,4,0.86
193313,IL,ILLINOIS,SMALLPOX,15,0.19
193313,IN,INDIANA,SMALLPOX,1,0.03
193313,KS,KANSAS,SMALLPOX,0,0
193313,KY,KENTUCKY,SMALLPOX,1,0.04
193313,LA,LOUISIANA,SMALLPOX,1,0.05
193313,MA,MASSACHUSETTS,SMALLPOX,0,0
193313,MD,MARYLAND,SMALLPOX,0,0
193313,ME,MAINE,SMALLPOX,0,0
193313,MI,MICHIGAN,SMALLPOX,1,0.02
193313,MN,MINNESOTA,SMALLPOX,0,0
193313,MO,MISSOURI,SMALLPOX,0,0
193313,MS,MISSISSIPPI,SMALLPOX,0,0
193313,MT,MONTANA,SMALLPOX,0,0
193313,NC,NORTH CAROLINA,SMALLPOX,1,0.03
193313,ND,NORTH DAKOTA,SMALLPOX,0,0
193313,NE,NEBRASKA,SMALLPOX,0,0
193313,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193313,NJ,NEW JERSEY,SMALLPOX,1,0.02
193313,NM,NEW MEXICO,SMALLPOX,0,0
193313,NY,NEW YORK,SMALLPOX,0,0
193313,OH,OHIO,SMALLPOX,29,0.43
193313,OK,OKLAHOMA,SMALLPOX,2,0.08
193313,OR,OREGON,SMALLPOX,10,1.02
193313,PA,PENNSYLVANIA,SMALLPOX,0,0
193313,RI,RHODE ISLAND,SMALLPOX,0,0
193313,SC,SOUTH CAROLINA,SMALLPOX,1,0.06
193313,SD,SOUTH DAKOTA,SMALLPOX,0,0
193313,TN,TENNESSEE,SMALLPOX,0,0
193313,TX,TEXAS,SMALLPOX,39,0.65
193313,UT,UTAH,SMALLPOX,0,0
193313,VA,VIRGINIA,SMALLPOX,0,0
193313,VT,VERMONT,SMALLPOX,1,0.28
193313,WA,WASHINGTON,SMALLPOX,2,0.13
193313,WI,WISCONSIN,SMALLPOX,17,0.56
193313,WV,WEST VIRGINIA,SMALLPOX,0,0
193313,WY,WYOMING,SMALLPOX,0,0
193314,AL,ALABAMA,SMALLPOX,2,0.08
193314,AR,ARKANSAS,SMALLPOX,53,2.86
193314,AZ,ARIZONA,SMALLPOX,0,0
193314,CA,CALIFORNIA,SMALLPOX,43,0.72
193314,CO,COLORADO,SMALLPOX,10,0.93
193314,CT,CONNECTICUT,SMALLPOX,0,0
193314,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193314,DE,DELAWARE,SMALLPOX,0,0
193314,FL,FLORIDA,SMALLPOX,0,0
193314,GA,GEORGIA,SMALLPOX,1,0.03
193314,IA,IOWA,SMALLPOX,26,1.04
193314,ID,IDAHO,SMALLPOX,8,1.72
193314,IL,ILLINOIS,SMALLPOX,5,0.06
193314,IN,INDIANA,SMALLPOX,4,0.12
193314,KS,KANSAS,SMALLPOX,1,0.05
193314,KY,KENTUCKY,SMALLPOX,0,0
193314,LA,LOUISIANA,SMALLPOX,0,0
193314,MA,MASSACHUSETTS,SMALLPOX,0,0
193314,MD,MARYLAND,SMALLPOX,0,0
193314,ME,MAINE,SMALLPOX,0,0
193314,MI,MICHIGAN,SMALLPOX,2,0.04
193314,MN,MINNESOTA,SMALLPOX,1,0.04
193314,MO,MISSOURI,SMALLPOX,14,0.37
193314,MS,MISSISSIPPI,SMALLPOX,0,0
193314,MT,MONTANA,SMALLPOX,2,0.37
193314,NC,NORTH CAROLINA,SMALLPOX,0,0
193314,ND,NORTH DAKOTA,SMALLPOX,1,0.15
193314,NE,NEBRASKA,SMALLPOX,2,0.14
193314,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193314,NJ,NEW JERSEY,SMALLPOX,0,0
193314,NM,NEW MEXICO,SMALLPOX,2,0.45
193314,NY,NEW YORK,SMALLPOX,0,0
193314,OH,OHIO,SMALLPOX,33,0.49
193314,OK,OKLAHOMA,SMALLPOX,5,0.21
193314,OR,OREGON,SMALLPOX,4,0.41
193314,PA,PENNSYLVANIA,SMALLPOX,0,0
193314,RI,RHODE ISLAND,SMALLPOX,0,0
193314,SC,SOUTH CAROLINA,SMALLPOX,2,0.11
193314,SD,SOUTH DAKOTA,SMALLPOX,2,0.29
193314,TN,TENNESSEE,SMALLPOX,2,0.07
193314,TX,TEXAS,SMALLPOX,33,0.55
193314,UT,UTAH,SMALLPOX,0,0
193314,VA,VIRGINIA,SMALLPOX,1,0.04
193314,VT,VERMONT,SMALLPOX,1,0.28
193314,WA,WASHINGTON,SMALLPOX,9,0.57
193314,WI,WISCONSIN,SMALLPOX,1,0.03
193314,WV,WEST VIRGINIA,SMALLPOX,0,0
193314,WY,WYOMING,SMALLPOX,0,0
193315,AL,ALABAMA,SMALLPOX,1,0.04
193315,AR,ARKANSAS,SMALLPOX,2,0.11
193315,AZ,ARIZONA,SMALLPOX,0,0
193315,CA,CALIFORNIA,SMALLPOX,32,0.54
193315,CO,COLORADO,SMALLPOX,0,0
193315,CT,CONNECTICUT,SMALLPOX,0,0
193315,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193315,DE,DELAWARE,SMALLPOX,0,0
193315,FL,FLORIDA,SMALLPOX,0,0
193315,GA,GEORGIA,SMALLPOX,0,0
193315,IA,IOWA,SMALLPOX,30,1.2
193315,ID,IDAHO,SMALLPOX,1,0.22
193315,IL,ILLINOIS,SMALLPOX,8,0.1
193315,IN,INDIANA,SMALLPOX,0,0
193315,KS,KANSAS,SMALLPOX,2,0.11
193315,KY,KENTUCKY,SMALLPOX,0,0
193315,LA,LOUISIANA,SMALLPOX,0,0
193315,MA,MASSACHUSETTS,SMALLPOX,0,0
193315,MD,MARYLAND,SMALLPOX,0,0
193315,ME,MAINE,SMALLPOX,0,0
193315,MI,MICHIGAN,SMALLPOX,2,0.04
193315,MN,MINNESOTA,SMALLPOX,0,0
193315,MO,MISSOURI,SMALLPOX,0,0
193315,MS,MISSISSIPPI,SMALLPOX,0,0
193315,MT,MONTANA,SMALLPOX,0,0
193315,NC,NORTH CAROLINA,SMALLPOX,0,0
193315,ND,NORTH DAKOTA,SMALLPOX,0,0
193315,NE,NEBRASKA,SMALLPOX,3,0.22
193315,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193315,NJ,NEW JERSEY,SMALLPOX,0,0
193315,NM,NEW MEXICO,SMALLPOX,3,0.67
193315,NY,NEW YORK,SMALLPOX,0,0
193315,OH,OHIO,SMALLPOX,5,0.07
193315,OK,OKLAHOMA,SMALLPOX,2,0.08
193315,OR,OREGON,SMALLPOX,4,0.41
193315,PA,PENNSYLVANIA,SMALLPOX,0,0
193315,RI,RHODE ISLAND,SMALLPOX,0,0
193315,SC,SOUTH CAROLINA,SMALLPOX,0,0
193315,SD,SOUTH DAKOTA,SMALLPOX,0,0
193315,TN,TENNESSEE,SMALLPOX,0,0
193315,TX,TEXAS,SMALLPOX,20,0.33
193315,UT,UTAH,SMALLPOX,0,0
193315,VA,VIRGINIA,SMALLPOX,0,0
193315,VT,VERMONT,SMALLPOX,0,0
193315,WA,WASHINGTON,SMALLPOX,8,0.5
193315,WI,WISCONSIN,SMALLPOX,8,0.26
193315,WV,WEST VIRGINIA,SMALLPOX,0,0
193315,WY,WYOMING,SMALLPOX,0,0
193316,AL,ALABAMA,SMALLPOX,2,0.08
193316,AR,ARKANSAS,SMALLPOX,8,0.43
193316,AZ,ARIZONA,SMALLPOX,0,0
193316,CA,CALIFORNIA,SMALLPOX,63,1.06
193316,CO,COLORADO,SMALLPOX,3,0.28
193316,CT,CONNECTICUT,SMALLPOX,2,0.12
193316,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
193316,DE,DELAWARE,SMALLPOX,0,0
193316,FL,FLORIDA,SMALLPOX,0,0
193316,GA,GEORGIA,SMALLPOX,1,0.03
193316,IA,IOWA,SMALLPOX,17,0.68
193316,ID,IDAHO,SMALLPOX,5,1.08
193316,IL,ILLINOIS,SMALLPOX,12,0.15
193316,IN,INDIANA,SMALLPOX,2,0.06
193316,KS,KANSAS,SMALLPOX,0,0
193316,KY,KENTUCKY,SMALLPOX,0,0
193316,LA,LOUISIANA,SMALLPOX,1,0.05
193316,MA,MASSACHUSETTS,SMALLPOX,0,0
193316,MD,MARYLAND,SMALLPOX,0,0
193316,ME,MAINE,SMALLPOX,0,0
193316,MI,MICHIGAN,SMALLPOX,0,0
193316,MN,MINNESOTA,SMALLPOX,3,0.11
193316,MO,MISSOURI,SMALLPOX,3,0.08
193316,MS,MISSISSIPPI,SMALLPOX,0,0
193316,MT,MONTANA,SMALLPOX,0,0
193316,NC,NORTH CAROLINA,SMALLPOX,1,0.03
193316,ND,NORTH DAKOTA,SMALLPOX,0,0
193316,NE,NEBRASKA,SMALLPOX,1,0.07
193316,NH,NEW HAMPSHIRE,SMALLPOX,0,0
193316,NJ,NEW JERSEY,SMALLPOX,0,0
193316,NM,NEW MEXICO,SMALLPOX,0,0
